Time,Height
9/25/2022 7:15,-0.543
9/25/2022 7:16,-0.548
9/25/2022 7:17,-0.552
9/25/2022 7:18,-0.556
9/25/2022 7:19,-0.56
9/25/2022 7:20,-0.564
9/25/2022 7:21,-0.568
9/25/2022 7:22,-0.572
9/25/2022 7:23,-0.576
9/25/2022 7:24,-0.58
9/25/2022 7:25,-0.583
9/25/2022 7:26,-0.587
9/25/2022 7:27,-0.59
9/25/2022 7:28,-0.594
9/25/2022 7:29,-0.597
9/25/2022 7:30,-0.601
9/25/2022 7:31,-0.604
9/25/2022 7:32,-0.607
9/25/2022 7:33,-0.611
9/25/2022 7:34,-0.614
9/25/2022 7:35,-0.617
9/25/2022 7:36,-0.621
9/25/2022 7:37,-0.624
9/25/2022 7:38,-0.627
9/25/2022 7:39,-0.631
9/25/2022 7:40,-0.634
9/25/2022 7:41,-0.637
9/25/2022 7:42,-0.641
9/25/2022 7:43,-0.644
9/25/2022 7:44,-0.647
9/25/2022 7:45,-0.651
9/25/2022 7:46,-0.654
9/25/2022 7:47,-0.657
9/25/2022 7:48,-0.661
9/25/2022 7:49,-0.664
9/25/2022 7:50,-0.667
9/25/2022 7:51,-0.671
9/25/2022 7:52,-0.674
9/25/2022 7:53,-0.677
9/25/2022 7:54,-0.681
9/25/2022 7:55,-0.684
9/25/2022 7:56,-0.687
9/25/2022 7:57,-0.691
9/25/2022 7:58,-0.694
9/25/2022 7:59,-0.697
9/25/2022 8:00,-0.701
9/25/2022 8:01,-0.704
9/25/2022 8:02,-0.707
9/25/2022 8:03,-0.71
9/25/2022 8:04,-0.713
9/25/2022 8:05,-0.716
9/25/2022 8:06,-0.719
9/25/2022 8:07,-0.721
9/25/2022 8:08,-0.724
9/25/2022 8:09,-0.726
9/25/2022 8:10,-0.728
9/25/2022 8:11,-0.731
9/25/2022 8:12,-0.733
9/25/2022 8:13,-0.735
9/25/2022 8:14,-0.737
9/25/2022 8:15,-0.739
9/25/2022 8:16,-0.74
9/25/2022 8:17,-0.742
9/25/2022 8:18,-0.744
9/25/2022 8:19,-0.745
9/25/2022 8:20,-0.746
9/25/2022 8:21,-0.748
9/25/2022 8:22,-0.749
9/25/2022 8:23,-0.75
9/25/2022 8:24,-0.751
9/25/2022 8:25,-0.752
9/25/2022 8:26,-0.752
9/25/2022 8:27,-0.753
9/25/2022 8:28,-0.753
9/25/2022 8:29,-0.754
9/25/2022 8:30,-0.754
9/25/2022 8:31,-0.754
9/25/2022 8:32,-0.755
9/25/2022 8:33,-0.755
9/25/2022 8:34,-0.756
9/25/2022 8:35,-0.756
9/25/2022 8:36,-0.756
9/25/2022 8:37,-0.757
9/25/2022 8:38,-0.757
9/25/2022 8:39,-0.757
9/25/2022 8:40,-0.758
9/25/2022 8:41,-0.758
9/25/2022 8:42,-0.758
9/25/2022 8:43,-0.758
9/25/2022 8:44,-0.759
9/25/2022 8:45,-0.759
9/25/2022 8:46,-0.76
9/25/2022 8:47,-0.76
9/25/2022 8:48,-0.76
9/25/2022 8:49,-0.761
9/25/2022 8:50,-0.761
9/25/2022 8:51,-0.761
9/25/2022 8:52,-0.762
9/25/2022 8:53,-0.762
9/25/2022 8:54,-0.762
9/25/2022 8:55,-0.762
9/25/2022 8:56,-0.763
9/25/2022 8:57,-0.763
9/25/2022 8:58,-0.764
9/25/2022 8:59,-0.764
9/25/2022 9:00,-0.764
9/25/2022 9:01,-0.764
9/25/2022 9:02,-0.765
9/25/2022 9:03,-0.765
9/25/2022 9:04,-0.764
9/25/2022 9:05,-0.764
9/25/2022 9:06,-0.764
9/25/2022 9:07,-0.764
9/25/2022 9:08,-0.763
9/25/2022 9:09,-0.763
9/25/2022 9:10,-0.762
9/25/2022 9:11,-0.761
9/25/2022 9:12,-0.76
9/25/2022 9:13,-0.759
9/25/2022 9:14,-0.758
9/25/2022 9:15,-0.757
9/25/2022 9:16,-0.756
9/25/2022 9:17,-0.754
9/25/2022 9:18,-0.753
9/25/2022 9:19,-0.751
9/25/2022 9:20,-0.749
9/25/2022 9:21,-0.748
9/25/2022 9:22,-0.746
9/25/2022 9:23,-0.744
9/25/2022 9:24,-0.741
9/25/2022 9:25,-0.739
9/25/2022 9:26,-0.737
9/25/2022 9:27,-0.735
9/25/2022 9:28,-0.732
9/25/2022 9:29,-0.729
9/25/2022 9:30,-0.727
9/25/2022 9:31,-0.724
9/25/2022 9:32,-0.721
9/25/2022 9:33,-0.718
9/25/2022 9:34,-0.716
9/25/2022 9:35,-0.713
9/25/2022 9:36,-0.71
9/25/2022 9:37,-0.707
9/25/2022 9:38,-0.705
9/25/2022 9:39,-0.702
9/25/2022 9:40,-0.699
9/25/2022 9:41,-0.697
9/25/2022 9:42,-0.694
9/25/2022 9:43,-0.691
9/25/2022 9:44,-0.688
9/25/2022 9:45,-0.686
9/25/2022 9:46,-0.683
9/25/2022 9:47,-0.68
9/25/2022 9:48,-0.677
9/25/2022 9:49,-0.675
9/25/2022 9:50,-0.672
9/25/2022 9:51,-0.669
9/25/2022 9:52,-0.666
9/25/2022 9:53,-0.664
9/25/2022 9:54,-0.661
9/25/2022 9:55,-0.658
9/25/2022 9:56,-0.656
9/25/2022 9:57,-0.653
9/25/2022 9:58,-0.65
9/25/2022 9:59,-0.647
9/25/2022 10:00,-0.645
9/25/2022 10:01,-0.642
9/25/2022 10:02,-0.639
9/25/2022 10:03,-0.636
9/25/2022 10:04,-0.633
9/25/2022 10:05,-0.63
9/25/2022 10:06,-0.627
9/25/2022 10:07,-0.623
9/25/2022 10:08,-0.62
9/25/2022 10:09,-0.616
9/25/2022 10:10,-0.613
9/25/2022 10:11,-0.609
9/25/2022 10:12,-0.606
9/25/2022 10:13,-0.602
9/25/2022 10:14,-0.598
9/25/2022 10:15,-0.594
9/25/2022 10:16,-0.59
9/25/2022 10:17,-0.586
9/25/2022 10:18,-0.582
9/25/2022 10:19,-0.578
9/25/2022 10:20,-0.573
9/25/2022 10:21,-0.569
9/25/2022 10:22,-0.565
9/25/2022 10:23,-0.56
9/25/2022 10:24,-0.555
9/25/2022 10:25,-0.551
9/25/2022 10:26,-0.546
9/25/2022 10:27,-0.541
9/25/2022 10:28,-0.536
9/25/2022 10:29,-0.531
9/25/2022 10:30,-0.526
9/25/2022 10:31,-0.521
9/25/2022 10:32,-0.516
9/25/2022 10:33,-0.511
9/25/2022 10:34,-0.506
9/25/2022 10:35,-0.5
9/25/2022 10:36,-0.495
9/25/2022 10:37,-0.49
9/25/2022 10:38,-0.485
9/25/2022 10:39,-0.48
9/25/2022 10:40,-0.475
9/25/2022 10:41,-0.47
9/25/2022 10:42,-0.465
9/25/2022 10:43,-0.46
9/25/2022 10:44,-0.455
9/25/2022 10:45,-0.449
9/25/2022 10:46,-0.444
9/25/2022 10:47,-0.439
9/25/2022 10:48,-0.434
9/25/2022 10:49,-0.429
9/25/2022 10:50,-0.424
9/25/2022 10:51,-0.419
9/25/2022 10:52,-0.414
9/25/2022 10:53,-0.409
9/25/2022 10:54,-0.404
9/25/2022 10:55,-0.398
9/25/2022 10:56,-0.393
9/25/2022 10:57,-0.388
9/25/2022 10:58,-0.383
9/25/2022 10:59,-0.378
9/25/2022 11:00,-0.373
9/25/2022 11:01,-0.368
9/25/2022 11:02,-0.363
9/25/2022 11:03,-0.357
9/25/2022 11:04,-0.352
9/25/2022 11:05,-0.347
9/25/2022 11:06,-0.342
9/25/2022 11:07,-0.336
9/25/2022 11:08,-0.331
9/25/2022 11:09,-0.325
9/25/2022 11:10,-0.32
9/25/2022 11:11,-0.314
9/25/2022 11:12,-0.309
9/25/2022 11:13,-0.303
9/25/2022 11:14,-0.298
9/25/2022 11:15,-0.292
9/25/2022 11:16,-0.286
9/25/2022 11:17,-0.281
9/25/2022 11:18,-0.275
9/25/2022 11:19,-0.269
9/25/2022 11:20,-0.263
9/25/2022 11:21,-0.258
9/25/2022 11:22,-0.252
9/25/2022 11:23,-0.246
9/25/2022 11:24,-0.24
9/25/2022 11:25,-0.234
9/25/2022 11:26,-0.228
9/25/2022 11:27,-0.222
9/25/2022 11:28,-0.216
9/25/2022 11:29,-0.21
9/25/2022 11:30,-0.203
9/25/2022 11:31,-0.197
9/25/2022 11:32,-0.191
9/25/2022 11:33,-0.185
9/25/2022 11:34,-0.179
9/25/2022 11:35,-0.173
9/25/2022 11:36,-0.166
9/25/2022 11:37,-0.16
9/25/2022 11:38,-0.154
9/25/2022 11:39,-0.148
9/25/2022 11:40,-0.142
9/25/2022 11:41,-0.136
9/25/2022 11:42,-0.129
9/25/2022 11:43,-0.123
9/25/2022 11:44,-0.117
9/25/2022 11:45,-0.111
9/25/2022 11:46,-0.105
9/25/2022 11:47,-0.099
9/25/2022 11:48,-0.092
9/25/2022 11:49,-0.086
9/25/2022 11:50,-0.08
9/25/2022 11:51,-0.074
9/25/2022 11:52,-0.068
9/25/2022 11:53,-0.062
9/25/2022 11:54,-0.055
9/25/2022 11:55,-0.049
9/25/2022 11:56,-0.043
9/25/2022 11:57,-0.037
9/25/2022 11:58,-0.031
9/25/2022 11:59,-0.025
9/25/2022 12:00,-0.018
9/25/2022 12:01,-0.012
9/25/2022 12:02,-0.006
9/25/2022 12:03,0
9/25/2022 12:04,0.006
9/25/2022 12:05,0.012
9/25/2022 12:06,0.018
9/25/2022 12:07,0.024
9/25/2022 12:08,0.03
9/25/2022 12:09,0.036
9/25/2022 12:10,0.042
9/25/2022 12:11,0.048
9/25/2022 12:12,0.054
9/25/2022 12:13,0.06
9/25/2022 12:14,0.066
9/25/2022 12:15,0.072
9/25/2022 12:16,0.078
9/25/2022 12:17,0.084
9/25/2022 12:18,0.09
9/25/2022 12:19,0.096
9/25/2022 12:20,0.102
9/25/2022 12:21,0.107
9/25/2022 12:22,0.113
9/25/2022 12:23,0.119
9/25/2022 12:24,0.125
9/25/2022 12:25,0.13
9/25/2022 12:26,0.136
9/25/2022 12:27,0.142
9/25/2022 12:28,0.148
9/25/2022 12:29,0.153
9/25/2022 12:30,0.159
9/25/2022 12:31,0.165
9/25/2022 12:32,0.17
9/25/2022 12:33,0.176
9/25/2022 12:34,0.182
9/25/2022 12:35,0.188
9/25/2022 12:36,0.193
9/25/2022 12:37,0.199
9/25/2022 12:38,0.205
9/25/2022 12:39,0.21
9/25/2022 12:40,0.216
9/25/2022 12:41,0.222
9/25/2022 12:42,0.227
9/25/2022 12:43,0.233
9/25/2022 12:44,0.239
9/25/2022 12:45,0.244
9/25/2022 12:46,0.25
9/25/2022 12:47,0.256
9/25/2022 12:48,0.261
9/25/2022 12:49,0.267
9/25/2022 12:50,0.273
9/25/2022 12:51,0.278
9/25/2022 12:52,0.284
9/25/2022 12:53,0.29
9/25/2022 12:54,0.296
9/25/2022 12:55,0.301
9/25/2022 12:56,0.307
9/25/2022 12:57,0.313
9/25/2022 12:58,0.318
9/25/2022 12:59,0.324
9/25/2022 13:00,0.33
9/25/2022 13:01,0.335
9/25/2022 13:02,0.341
9/25/2022 13:03,0.346
9/25/2022 13:04,0.352
9/25/2022 13:05,0.357
9/25/2022 13:06,0.362
9/25/2022 13:07,0.368
9/25/2022 13:08,0.373
9/25/2022 13:09,0.378
9/25/2022 13:10,0.383
9/25/2022 13:11,0.388
9/25/2022 13:12,0.393
9/25/2022 13:13,0.398
9/25/2022 13:14,0.402
9/25/2022 13:15,0.407
9/25/2022 13:16,0.412
9/25/2022 13:17,0.416
9/25/2022 13:18,0.421
9/25/2022 13:19,0.425
9/25/2022 13:20,0.43
9/25/2022 13:21,0.434
9/25/2022 13:22,0.438
9/25/2022 13:23,0.443
9/25/2022 13:24,0.447
9/25/2022 13:25,0.451
9/25/2022 13:26,0.455
9/25/2022 13:27,0.459
9/25/2022 13:28,0.463
9/25/2022 13:29,0.467
9/25/2022 13:30,0.47
9/25/2022 13:31,0.474
9/25/2022 13:32,0.478
9/25/2022 13:33,0.482
9/25/2022 13:34,0.485
9/25/2022 13:35,0.489
9/25/2022 13:36,0.493
9/25/2022 13:37,0.497
9/25/2022 13:38,0.501
9/25/2022 13:39,0.504
9/25/2022 13:40,0.508
9/25/2022 13:41,0.512
9/25/2022 13:42,0.516
9/25/2022 13:43,0.519
9/25/2022 13:44,0.523
9/25/2022 13:45,0.527
9/25/2022 13:46,0.531
9/25/2022 13:47,0.534
9/25/2022 13:48,0.538
9/25/2022 13:49,0.542
9/25/2022 13:50,0.546
9/25/2022 13:51,0.55
9/25/2022 13:52,0.553
9/25/2022 13:53,0.557
9/25/2022 13:54,0.561
9/25/2022 13:55,0.565
9/25/2022 13:56,0.568
9/25/2022 13:57,0.572
9/25/2022 13:58,0.576
9/25/2022 13:59,0.58
9/25/2022 14:00,0.583
9/25/2022 14:01,0.587
9/25/2022 14:02,0.591
9/25/2022 14:03,0.594
9/25/2022 14:04,0.598
9/25/2022 14:05,0.601
9/25/2022 14:06,0.604
9/25/2022 14:07,0.607
9/25/2022 14:08,0.61
9/25/2022 14:09,0.613
9/25/2022 14:10,0.616
9/25/2022 14:11,0.618
9/25/2022 14:12,0.621
9/25/2022 14:13,0.624
9/25/2022 14:14,0.626
9/25/2022 14:15,0.628
9/25/2022 14:16,0.631
9/25/2022 14:17,0.633
9/25/2022 14:18,0.635
9/25/2022 14:19,0.637
9/25/2022 14:20,0.639
9/25/2022 14:21,0.64
9/25/2022 14:22,0.642
9/25/2022 14:23,0.644
9/25/2022 14:24,0.645
9/25/2022 14:25,0.646
9/25/2022 14:26,0.648
9/25/2022 14:27,0.649
9/25/2022 14:28,0.65
9/25/2022 14:29,0.651
9/25/2022 14:30,0.652
9/25/2022 14:31,0.653
9/25/2022 14:32,0.654
9/25/2022 14:33,0.655
9/25/2022 14:34,0.656
9/25/2022 14:35,0.656
9/25/2022 14:36,0.657
9/25/2022 14:37,0.658
9/25/2022 14:38,0.659
9/25/2022 14:39,0.66
9/25/2022 14:40,0.661
9/25/2022 14:41,0.662
9/25/2022 14:42,0.663
9/25/2022 14:43,0.664
9/25/2022 14:44,0.665
9/25/2022 14:45,0.665
9/25/2022 14:46,0.666
9/25/2022 14:47,0.667
9/25/2022 14:48,0.668
9/25/2022 14:49,0.669
9/25/2022 14:50,0.67
9/25/2022 14:51,0.671
9/25/2022 14:52,0.672
9/25/2022 14:53,0.673
9/25/2022 14:54,0.674
9/25/2022 14:55,0.674
9/25/2022 14:56,0.675
9/25/2022 14:57,0.676
9/25/2022 14:58,0.677
9/25/2022 14:59,0.678
9/25/2022 15:00,0.679
9/25/2022 15:01,0.68
9/25/2022 15:02,0.68
9/25/2022 15:03,0.681
9/25/2022 15:04,0.682
9/25/2022 15:05,0.682
9/25/2022 15:06,0.682
9/25/2022 15:07,0.682
9/25/2022 15:08,0.682
9/25/2022 15:09,0.682
9/25/2022 15:10,0.682
9/25/2022 15:11,0.682
9/25/2022 15:12,0.682
9/25/2022 15:13,0.681
9/25/2022 15:14,0.681
9/25/2022 15:15,0.68
9/25/2022 15:16,0.679
9/25/2022 15:17,0.679
9/25/2022 15:18,0.678
9/25/2022 15:19,0.677
9/25/2022 15:20,0.675
9/25/2022 15:21,0.674
9/25/2022 15:22,0.673
9/25/2022 15:23,0.671
9/25/2022 15:24,0.67
9/25/2022 15:25,0.668
9/25/2022 15:26,0.666
9/25/2022 15:27,0.664
9/25/2022 15:28,0.662
9/25/2022 15:29,0.66
9/25/2022 15:30,0.658
9/25/2022 15:31,0.656
9/25/2022 15:32,0.654
9/25/2022 15:33,0.652
9/25/2022 15:34,0.649
9/25/2022 15:35,0.647
9/25/2022 15:36,0.645
9/25/2022 15:37,0.643
9/25/2022 15:38,0.641
9/25/2022 15:39,0.638
9/25/2022 15:40,0.636
9/25/2022 15:41,0.634
9/25/2022 15:42,0.632
9/25/2022 15:43,0.63
9/25/2022 15:44,0.628
9/25/2022 15:45,0.625
9/25/2022 15:46,0.623
9/25/2022 15:47,0.621
9/25/2022 15:48,0.619
9/25/2022 15:49,0.617
9/25/2022 15:50,0.614
9/25/2022 15:51,0.612
9/25/2022 15:52,0.61
9/25/2022 15:53,0.608
9/25/2022 15:54,0.606
9/25/2022 15:55,0.604
9/25/2022 15:56,0.601
9/25/2022 15:57,0.599
9/25/2022 15:58,0.597
9/25/2022 15:59,0.595
9/25/2022 16:00,0.593
9/25/2022 16:01,0.59
9/25/2022 16:02,0.588
9/25/2022 16:03,0.586
9/25/2022 16:04,0.583
9/25/2022 16:05,0.58
9/25/2022 16:06,0.578
9/25/2022 16:07,0.575
9/25/2022 16:08,0.572
9/25/2022 16:09,0.569
9/25/2022 16:10,0.566
9/25/2022 16:11,0.563
9/25/2022 16:12,0.56
9/25/2022 16:13,0.557
9/25/2022 16:14,0.553
9/25/2022 16:15,0.55
9/25/2022 16:16,0.546
9/25/2022 16:17,0.543
9/25/2022 16:18,0.539
9/25/2022 16:19,0.535
9/25/2022 16:20,0.531
9/25/2022 16:21,0.527
9/25/2022 16:22,0.523
9/25/2022 16:23,0.519
9/25/2022 16:24,0.515
9/25/2022 16:25,0.511
9/25/2022 16:26,0.507
9/25/2022 16:27,0.502
9/25/2022 16:28,0.498
9/25/2022 16:29,0.493
9/25/2022 16:30,0.488
9/25/2022 16:31,0.484
9/25/2022 16:32,0.479
9/25/2022 16:33,0.474
9/25/2022 16:34,0.469
9/25/2022 16:35,0.465
9/25/2022 16:36,0.46
9/25/2022 16:37,0.455
9/25/2022 16:38,0.451
9/25/2022 16:39,0.446
9/25/2022 16:40,0.441
9/25/2022 16:41,0.436
9/25/2022 16:42,0.432
9/25/2022 16:43,0.427
9/25/2022 16:44,0.422
9/25/2022 16:45,0.418
9/25/2022 16:46,0.413
9/25/2022 16:47,0.408
9/25/2022 16:48,0.404
9/25/2022 16:49,0.399
9/25/2022 16:50,0.394
9/25/2022 16:51,0.39
9/25/2022 16:52,0.385
9/25/2022 16:53,0.38
9/25/2022 16:54,0.375
9/25/2022 16:55,0.371
9/25/2022 16:56,0.366
9/25/2022 16:57,0.361
9/25/2022 16:58,0.357
9/25/2022 16:59,0.352
9/25/2022 17:00,0.347
9/25/2022 17:01,0.342
9/25/2022 17:02,0.338
9/25/2022 17:03,0.333
9/25/2022 17:04,0.328
9/25/2022 17:05,0.323
9/25/2022 17:06,0.318
9/25/2022 17:07,0.313
9/25/2022 17:08,0.308
9/25/2022 17:09,0.303
9/25/2022 17:10,0.298
9/25/2022 17:11,0.293
9/25/2022 17:12,0.287
9/25/2022 17:13,0.282
9/25/2022 17:14,0.277
9/25/2022 17:15,0.271
9/25/2022 17:16,0.266
9/25/2022 17:17,0.261
9/25/2022 17:18,0.255
9/25/2022 17:19,0.25
9/25/2022 17:20,0.244
9/25/2022 17:21,0.238
9/25/2022 17:22,0.233
9/25/2022 17:23,0.227
9/25/2022 17:24,0.221
9/25/2022 17:25,0.216
9/25/2022 17:26,0.21
9/25/2022 17:27,0.204
9/25/2022 17:28,0.198
9/25/2022 17:29,0.192
9/25/2022 17:30,0.186
9/25/2022 17:31,0.18
9/25/2022 17:32,0.174
9/25/2022 17:33,0.168
9/25/2022 17:34,0.162
9/25/2022 17:35,0.156
9/25/2022 17:36,0.15
9/25/2022 17:37,0.144
9/25/2022 17:38,0.138
9/25/2022 17:39,0.132
9/25/2022 17:40,0.126
9/25/2022 17:41,0.12
9/25/2022 17:42,0.114
9/25/2022 17:43,0.108
9/25/2022 17:44,0.103
9/25/2022 17:45,0.097
9/25/2022 17:46,0.091
9/25/2022 17:47,0.085
9/25/2022 17:48,0.079
9/25/2022 17:49,0.073
9/25/2022 17:50,0.067
9/25/2022 17:51,0.061
9/25/2022 17:52,0.055
9/25/2022 17:53,0.049
9/25/2022 17:54,0.043
9/25/2022 17:55,0.037
9/25/2022 17:56,0.031
9/25/2022 17:57,0.025
9/25/2022 17:58,0.019
9/25/2022 17:59,0.013
9/25/2022 18:00,0.007
9/25/2022 18:01,0.001
9/25/2022 18:02,-0.005
9/25/2022 18:03,-0.011
9/25/2022 18:04,-0.017
9/25/2022 18:05,-0.023
9/25/2022 18:06,-0.029
9/25/2022 18:07,-0.035
9/25/2022 18:08,-0.041
9/25/2022 18:09,-0.046
9/25/2022 18:10,-0.052
9/25/2022 18:11,-0.058
9/25/2022 18:12,-0.064
9/25/2022 18:13,-0.07
9/25/2022 18:14,-0.076
9/25/2022 18:15,-0.082
9/25/2022 18:16,-0.087
9/25/2022 18:17,-0.093
9/25/2022 18:18,-0.099
9/25/2022 18:19,-0.105
9/25/2022 18:20,-0.11
9/25/2022 18:21,-0.116
9/25/2022 18:22,-0.122
9/25/2022 18:23,-0.128
9/25/2022 18:24,-0.133
9/25/2022 18:25,-0.139
9/25/2022 18:26,-0.145
9/25/2022 18:27,-0.15
9/25/2022 18:28,-0.156
9/25/2022 18:29,-0.162
9/25/2022 18:30,-0.167
9/25/2022 18:31,-0.173
9/25/2022 18:32,-0.179
9/25/2022 18:33,-0.184
9/25/2022 18:34,-0.19
9/25/2022 18:35,-0.195
9/25/2022 18:36,-0.201
9/25/2022 18:37,-0.207
9/25/2022 18:38,-0.212
9/25/2022 18:39,-0.218
9/25/2022 18:40,-0.224
9/25/2022 18:41,-0.229
9/25/2022 18:42,-0.235
9/25/2022 18:43,-0.241
9/25/2022 18:44,-0.246
9/25/2022 18:45,-0.252
9/25/2022 18:46,-0.257
9/25/2022 18:47,-0.263
9/25/2022 18:48,-0.269
9/25/2022 18:49,-0.274
9/25/2022 18:50,-0.28
9/25/2022 18:51,-0.286
9/25/2022 18:52,-0.291
9/25/2022 18:53,-0.297
9/25/2022 18:54,-0.303
9/25/2022 18:55,-0.308
9/25/2022 18:56,-0.314
9/25/2022 18:57,-0.319
9/25/2022 18:58,-0.325
9/25/2022 18:59,-0.331
9/25/2022 19:00,-0.336
9/25/2022 19:01,-0.342
9/25/2022 19:02,-0.347
9/25/2022 19:03,-0.353
9/25/2022 19:04,-0.358
9/25/2022 19:05,-0.364
9/25/2022 19:06,-0.369
9/25/2022 19:07,-0.374
9/25/2022 19:08,-0.379
9/25/2022 19:09,-0.384
9/25/2022 19:10,-0.389
9/25/2022 19:11,-0.394
9/25/2022 19:12,-0.399
9/25/2022 19:13,-0.404
9/25/2022 19:14,-0.409
9/25/2022 19:15,-0.413
9/25/2022 19:16,-0.418
9/25/2022 19:17,-0.423
9/25/2022 19:18,-0.427
9/25/2022 19:19,-0.432
9/25/2022 19:20,-0.436
9/25/2022 19:21,-0.44
9/25/2022 19:22,-0.444
9/25/2022 19:23,-0.449
9/25/2022 19:24,-0.453
9/25/2022 19:25,-0.457
9/25/2022 19:26,-0.461
9/25/2022 19:27,-0.465
9/25/2022 19:28,-0.469
9/25/2022 19:29,-0.473
9/25/2022 19:30,-0.476
9/25/2022 19:31,-0.48
9/25/2022 19:32,-0.484
9/25/2022 19:33,-0.488
9/25/2022 19:34,-0.491
9/25/2022 19:35,-0.495
9/25/2022 19:36,-0.499
9/25/2022 19:37,-0.503
9/25/2022 19:38,-0.507
9/25/2022 19:39,-0.51
9/25/2022 19:40,-0.514
9/25/2022 19:41,-0.518
9/25/2022 19:42,-0.522
9/25/2022 19:43,-0.525
9/25/2022 19:44,-0.529
9/25/2022 19:45,-0.533
9/25/2022 19:46,-0.537
9/25/2022 19:47,-0.54
9/25/2022 19:48,-0.544
9/25/2022 19:49,-0.548
9/25/2022 19:50,-0.552
9/25/2022 19:51,-0.556
9/25/2022 19:52,-0.559
9/25/2022 19:53,-0.563
9/25/2022 19:54,-0.567
9/25/2022 19:55,-0.571
9/25/2022 19:56,-0.574
9/25/2022 19:57,-0.578
9/25/2022 19:58,-0.582
9/25/2022 19:59,-0.586
9/25/2022 20:00,-0.589
9/25/2022 20:01,-0.593
9/25/2022 20:02,-0.597
9/25/2022 20:03,-0.6
9/25/2022 20:04,-0.604
9/25/2022 20:05,-0.607
9/25/2022 20:06,-0.61
9/25/2022 20:07,-0.613
9/25/2022 20:08,-0.616
9/25/2022 20:09,-0.619
9/25/2022 20:10,-0.622
9/25/2022 20:11,-0.624
9/25/2022 20:12,-0.627
9/25/2022 20:13,-0.63
9/25/2022 20:14,-0.632
9/25/2022 20:15,-0.634
9/25/2022 20:16,-0.636
9/25/2022 20:17,-0.639
