Time,Height
9/25/2022 20:18,-0.641
9/25/2022 20:19,-0.643
9/25/2022 20:20,-0.644
9/25/2022 20:21,-0.646
9/25/2022 20:22,-0.648
9/25/2022 20:23,-0.649
9/25/2022 20:24,-0.651
9/25/2022 20:25,-0.652
9/25/2022 20:26,-0.653
9/25/2022 20:27,-0.655
9/25/2022 20:28,-0.656
9/25/2022 20:29,-0.657
9/25/2022 20:30,-0.657
9/25/2022 20:31,-0.658
9/25/2022 20:32,-0.659
9/25/2022 20:33,-0.66
9/25/2022 20:34,-0.661
9/25/2022 20:35,-0.662
9/25/2022 20:36,-0.663
9/25/2022 20:37,-0.664
9/25/2022 20:38,-0.664
9/25/2022 20:39,-0.665
9/25/2022 20:40,-0.666
9/25/2022 20:41,-0.667
9/25/2022 20:42,-0.668
9/25/2022 20:43,-0.669
9/25/2022 20:44,-0.67
9/25/2022 20:45,-0.67
9/25/2022 20:46,-0.671
9/25/2022 20:47,-0.672
9/25/2022 20:48,-0.673
9/25/2022 20:49,-0.674
9/25/2022 20:50,-0.675
9/25/2022 20:51,-0.676
9/25/2022 20:52,-0.677
9/25/2022 20:53,-0.677
9/25/2022 20:54,-0.678
9/25/2022 20:55,-0.679
9/25/2022 20:56,-0.68
9/25/2022 20:57,-0.681
9/25/2022 20:58,-0.682
9/25/2022 20:59,-0.683
9/25/2022 21:00,-0.683
9/25/2022 21:01,-0.684
9/25/2022 21:02,-0.685
9/25/2022 21:03,-0.685
9/25/2022 21:04,-0.686
9/25/2022 21:05,-0.686
9/25/2022 21:06,-0.686
9/25/2022 21:07,-0.687
9/25/2022 21:08,-0.687
9/25/2022 21:09,-0.686
9/25/2022 21:10,-0.686
9/25/2022 21:11,-0.686
9/25/2022 21:12,-0.686
9/25/2022 21:13,-0.685
9/25/2022 21:14,-0.685
9/25/2022 21:15,-0.684
9/25/2022 21:16,-0.683
9/25/2022 21:17,-0.682
9/25/2022 21:18,-0.681
9/25/2022 21:19,-0.68
9/25/2022 21:20,-0.679
9/25/2022 21:21,-0.677
9/25/2022 21:22,-0.676
9/25/2022 21:23,-0.674
9/25/2022 21:24,-0.673
9/25/2022 21:25,-0.671
9/25/2022 21:26,-0.669
9/25/2022 21:27,-0.667
9/25/2022 21:28,-0.665
9/25/2022 21:29,-0.663
9/25/2022 21:30,-0.661
9/25/2022 21:31,-0.658
9/25/2022 21:32,-0.656
9/25/2022 21:33,-0.654
9/25/2022 21:34,-0.651
9/25/2022 21:35,-0.649
9/25/2022 21:36,-0.647
9/25/2022 21:37,-0.645
9/25/2022 21:38,-0.642
9/25/2022 21:39,-0.64
9/25/2022 21:40,-0.638
9/25/2022 21:41,-0.636
9/25/2022 21:42,-0.633
9/25/2022 21:43,-0.631
9/25/2022 21:44,-0.629
9/25/2022 21:45,-0.626
9/25/2022 21:46,-0.624
9/25/2022 21:47,-0.622
9/25/2022 21:48,-0.62
9/25/2022 21:49,-0.617
9/25/2022 21:50,-0.615
9/25/2022 21:51,-0.613
9/25/2022 21:52,-0.61
9/25/2022 21:53,-0.608
9/25/2022 21:54,-0.606
9/25/2022 21:55,-0.604
9/25/2022 21:56,-0.601
9/25/2022 21:57,-0.599
9/25/2022 21:58,-0.597
9/25/2022 21:59,-0.594
9/25/2022 22:00,-0.592
9/25/2022 22:01,-0.59
9/25/2022 22:02,-0.587
9/25/2022 22:03,-0.585
9/25/2022 22:04,-0.582
9/25/2022 22:05,-0.579
9/25/2022 22:06,-0.577
9/25/2022 22:07,-0.574
9/25/2022 22:08,-0.571
9/25/2022 22:09,-0.568
9/25/2022 22:10,-0.565
9/25/2022 22:11,-0.561
9/25/2022 22:12,-0.558
9/25/2022 22:13,-0.555
9/25/2022 22:14,-0.551
9/25/2022 22:15,-0.548
9/25/2022 22:16,-0.544
9/25/2022 22:17,-0.54
9/25/2022 22:18,-0.536
9/25/2022 22:19,-0.532
9/25/2022 22:20,-0.528
9/25/2022 22:21,-0.524
9/25/2022 22:22,-0.52
9/25/2022 22:23,-0.516
9/25/2022 22:24,-0.512
9/25/2022 22:25,-0.507
9/25/2022 22:26,-0.503
9/25/2022 22:27,-0.498
9/25/2022 22:28,-0.493
9/25/2022 22:29,-0.489
9/25/2022 22:30,-0.484
9/25/2022 22:31,-0.479
9/25/2022 22:32,-0.474
9/25/2022 22:33,-0.469
9/25/2022 22:34,-0.464
9/25/2022 22:35,-0.46
9/25/2022 22:36,-0.455
9/25/2022 22:37,-0.45
9/25/2022 22:38,-0.445
9/25/2022 22:39,-0.44
9/25/2022 22:40,-0.435
9/25/2022 22:41,-0.43
9/25/2022 22:42,-0.426
9/25/2022 22:43,-0.421
9/25/2022 22:44,-0.416
9/25/2022 22:45,-0.411
9/25/2022 22:46,-0.406
9/25/2022 22:47,-0.401
9/25/2022 22:48,-0.397
9/25/2022 22:49,-0.392
9/25/2022 22:50,-0.387
9/25/2022 22:51,-0.382
9/25/2022 22:52,-0.377
9/25/2022 22:53,-0.372
9/25/2022 22:54,-0.367
9/25/2022 22:55,-0.363
9/25/2022 22:56,-0.358
9/25/2022 22:57,-0.353
9/25/2022 22:58,-0.348
9/25/2022 22:59,-0.343
9/25/2022 23:00,-0.338
9/25/2022 23:01,-0.333
9/25/2022 23:02,-0.328
9/25/2022 23:03,-0.324
9/25/2022 23:04,-0.318
9/25/2022 23:05,-0.313
9/25/2022 23:06,-0.308
9/25/2022 23:07,-0.303
9/25/2022 23:08,-0.298
9/25/2022 23:09,-0.293
9/25/2022 23:10,-0.287
9/25/2022 23:11,-0.282
9/25/2022 23:12,-0.277
9/25/2022 23:13,-0.271
9/25/2022 23:14,-0.266
9/25/2022 23:15,-0.26
9/25/2022 23:16,-0.255
9/25/2022 23:17,-0.249
9/25/2022 23:18,-0.244
9/25/2022 23:19,-0.238
9/25/2022 23:20,-0.232
9/25/2022 23:21,-0.226
9/25/2022 23:22,-0.221
9/25/2022 23:23,-0.215
9/25/2022 23:24,-0.209
9/25/2022 23:25,-0.203
9/25/2022 23:26,-0.197
9/25/2022 23:27,-0.191
9/25/2022 23:28,-0.185
9/25/2022 23:29,-0.179
9/25/2022 23:30,-0.173
9/25/2022 23:31,-0.167
9/25/2022 23:32,-0.16
9/25/2022 23:33,-0.154
9/25/2022 23:34,-0.148
9/25/2022 23:35,-0.142
9/25/2022 23:36,-0.136
9/25/2022 23:37,-0.13
9/25/2022 23:38,-0.123
9/25/2022 23:39,-0.117
9/25/2022 23:40,-0.111
9/25/2022 23:41,-0.105
9/25/2022 23:42,-0.099
9/25/2022 23:43,-0.093
9/25/2022 23:44,-0.087
9/25/2022 23:45,-0.08
9/25/2022 23:46,-0.074
9/25/2022 23:47,-0.068
9/25/2022 23:48,-0.062
9/25/2022 23:49,-0.056
9/25/2022 23:50,-0.05
9/25/2022 23:51,-0.044
9/25/2022 23:52,-0.037
9/25/2022 23:53,-0.031
9/25/2022 23:54,-0.025
9/25/2022 23:55,-0.019
9/25/2022 23:56,-0.013
9/25/2022 23:57,-0.007
9/25/2022 23:58,0
9/25/2022 23:59,0.006
9/26/2022 0:00,0.012
9/26/2022 0:01,0.018
9/26/2022 0:02,0.024
9/26/2022 0:03,0.03
9/26/2022 0:04,0.036
9/26/2022 0:05,0.042
9/26/2022 0:06,0.049
9/26/2022 0:07,0.055
9/26/2022 0:08,0.061
9/26/2022 0:09,0.067
9/26/2022 0:10,0.073
9/26/2022 0:11,0.079
9/26/2022 0:12,0.085
9/26/2022 0:13,0.091
9/26/2022 0:14,0.097
9/26/2022 0:15,0.103
9/26/2022 0:16,0.109
9/26/2022 0:17,0.115
9/26/2022 0:18,0.121
9/26/2022 0:19,0.127
9/26/2022 0:20,0.133
9/26/2022 0:21,0.139
9/26/2022 0:22,0.145
9/26/2022 0:23,0.151
9/26/2022 0:24,0.157
9/26/2022 0:25,0.163
9/26/2022 0:26,0.168
9/26/2022 0:27,0.174
9/26/2022 0:28,0.18
9/26/2022 0:29,0.186
9/26/2022 0:30,0.192
9/26/2022 0:31,0.198
9/26/2022 0:32,0.204
9/26/2022 0:33,0.21
9/26/2022 0:34,0.215
9/26/2022 0:35,0.221
9/26/2022 0:36,0.227
9/26/2022 0:37,0.233
9/26/2022 0:38,0.239
9/26/2022 0:39,0.245
9/26/2022 0:40,0.251
9/26/2022 0:41,0.256
9/26/2022 0:42,0.262
9/26/2022 0:43,0.268
9/26/2022 0:44,0.274
9/26/2022 0:45,0.28
9/26/2022 0:46,0.286
9/26/2022 0:47,0.292
9/26/2022 0:48,0.298
9/26/2022 0:49,0.303
9/26/2022 0:50,0.309
9/26/2022 0:51,0.315
9/26/2022 0:52,0.321
9/26/2022 0:53,0.327
9/26/2022 0:54,0.333
9/26/2022 0:55,0.339
9/26/2022 0:56,0.344
9/26/2022 0:57,0.35
9/26/2022 0:58,0.356
9/26/2022 0:59,0.362
9/26/2022 1:00,0.368
9/26/2022 1:01,0.374
9/26/2022 1:02,0.379
9/26/2022 1:03,0.385
9/26/2022 1:04,0.391
9/26/2022 1:05,0.396
9/26/2022 1:06,0.402
9/26/2022 1:07,0.407
9/26/2022 1:08,0.413
9/26/2022 1:09,0.418
9/26/2022 1:10,0.423
9/26/2022 1:11,0.428
9/26/2022 1:12,0.433
9/26/2022 1:13,0.439
9/26/2022 1:14,0.444
9/26/2022 1:15,0.448
9/26/2022 1:16,0.453
9/26/2022 1:17,0.458
9/26/2022 1:18,0.463
9/26/2022 1:19,0.468
9/26/2022 1:20,0.472
9/26/2022 1:21,0.477
9/26/2022 1:22,0.482
9/26/2022 1:23,0.486
9/26/2022 1:24,0.49
9/26/2022 1:25,0.495
9/26/2022 1:26,0.499
9/26/2022 1:27,0.503
9/26/2022 1:28,0.507
9/26/2022 1:29,0.512
9/26/2022 1:30,0.516
9/26/2022 1:31,0.52
9/26/2022 1:32,0.524
9/26/2022 1:33,0.528
9/26/2022 1:34,0.532
9/26/2022 1:35,0.536
9/26/2022 1:36,0.54
9/26/2022 1:37,0.544
9/26/2022 1:38,0.548
9/26/2022 1:39,0.552
9/26/2022 1:40,0.556
9/26/2022 1:41,0.56
9/26/2022 1:42,0.564
9/26/2022 1:43,0.568
9/26/2022 1:44,0.572
9/26/2022 1:45,0.576
9/26/2022 1:46,0.58
9/26/2022 1:47,0.584
9/26/2022 1:48,0.588
9/26/2022 1:49,0.592
9/26/2022 1:50,0.596
9/26/2022 1:51,0.6
9/26/2022 1:52,0.604
9/26/2022 1:53,0.608
9/26/2022 1:54,0.612
9/26/2022 1:55,0.616
9/26/2022 1:56,0.62
9/26/2022 1:57,0.624
9/26/2022 1:58,0.628
9/26/2022 1:59,0.632
9/26/2022 2:00,0.637
9/26/2022 2:01,0.64
9/26/2022 2:02,0.644
9/26/2022 2:03,0.648
9/26/2022 2:04,0.652
9/26/2022 2:05,0.655
9/26/2022 2:06,0.659
9/26/2022 2:07,0.662
9/26/2022 2:08,0.665
9/26/2022 2:09,0.668
9/26/2022 2:10,0.672
9/26/2022 2:11,0.675
9/26/2022 2:12,0.677
9/26/2022 2:13,0.68
9/26/2022 2:14,0.683
9/26/2022 2:15,0.686
9/26/2022 2:16,0.688
9/26/2022 2:17,0.69
9/26/2022 2:18,0.693
9/26/2022 2:19,0.695
9/26/2022 2:20,0.697
9/26/2022 2:21,0.699
9/26/2022 2:22,0.701
9/26/2022 2:23,0.703
9/26/2022 2:24,0.704
9/26/2022 2:25,0.706
9/26/2022 2:26,0.707
9/26/2022 2:27,0.709
9/26/2022 2:28,0.71
9/26/2022 2:29,0.711
9/26/2022 2:30,0.713
9/26/2022 2:31,0.714
9/26/2022 2:32,0.715
9/26/2022 2:33,0.716
9/26/2022 2:34,0.717
9/26/2022 2:35,0.718
9/26/2022 2:36,0.719
9/26/2022 2:37,0.72
9/26/2022 2:38,0.722
9/26/2022 2:39,0.723
9/26/2022 2:40,0.724
9/26/2022 2:41,0.725
9/26/2022 2:42,0.726
9/26/2022 2:43,0.727
9/26/2022 2:44,0.728
9/26/2022 2:45,0.73
9/26/2022 2:46,0.731
9/26/2022 2:47,0.732
9/26/2022 2:48,0.733
9/26/2022 2:49,0.734
9/26/2022 2:50,0.735
9/26/2022 2:51,0.736
9/26/2022 2:52,0.738
9/26/2022 2:53,0.739
9/26/2022 2:54,0.74
9/26/2022 2:55,0.741
9/26/2022 2:56,0.742
9/26/2022 2:57,0.743
9/26/2022 2:58,0.744
9/26/2022 2:59,0.745
9/26/2022 3:00,0.747
9/26/2022 3:01,0.748
9/26/2022 3:02,0.749
9/26/2022 3:03,0.749
9/26/2022 3:04,0.75
9/26/2022 3:05,0.751
9/26/2022 3:06,0.751
9/26/2022 3:07,0.751
9/26/2022 3:08,0.752
9/26/2022 3:09,0.752
9/26/2022 3:10,0.752
9/26/2022 3:11,0.752
9/26/2022 3:12,0.752
9/26/2022 3:13,0.751
9/26/2022 3:14,0.751
9/26/2022 3:15,0.75
9/26/2022 3:16,0.75
9/26/2022 3:17,0.749
9/26/2022 3:18,0.748
9/26/2022 3:19,0.747
9/26/2022 3:20,0.746
9/26/2022 3:21,0.745
9/26/2022 3:22,0.744
9/26/2022 3:23,0.743
9/26/2022 3:24,0.741
9/26/2022 3:25,0.74
9/26/2022 3:26,0.738
9/26/2022 3:27,0.736
9/26/2022 3:28,0.734
9/26/2022 3:29,0.732
9/26/2022 3:30,0.73
9/26/2022 3:31,0.728
9/26/2022 3:32,0.726
9/26/2022 3:33,0.724
9/26/2022 3:34,0.721
9/26/2022 3:35,0.719
9/26/2022 3:36,0.717
9/26/2022 3:37,0.715
9/26/2022 3:38,0.713
9/26/2022 3:39,0.711
9/26/2022 3:40,0.709
9/26/2022 3:41,0.706
9/26/2022 3:42,0.704
9/26/2022 3:43,0.702
9/26/2022 3:44,0.7
9/26/2022 3:45,0.698
9/26/2022 3:46,0.696
9/26/2022 3:47,0.694
9/26/2022 3:48,0.692
9/26/2022 3:49,0.689
9/26/2022 3:50,0.687
9/26/2022 3:51,0.685
9/26/2022 3:52,0.683
9/26/2022 3:53,0.681
9/26/2022 3:54,0.679
9/26/2022 3:55,0.677
9/26/2022 3:56,0.674
9/26/2022 3:57,0.672
9/26/2022 3:58,0.67
9/26/2022 3:59,0.668
9/26/2022 4:00,0.666
9/26/2022 4:01,0.664
9/26/2022 4:02,0.661
9/26/2022 4:03,0.659
9/26/2022 4:04,0.656
9/26/2022 4:05,0.654
9/26/2022 4:06,0.651
9/26/2022 4:07,0.648
9/26/2022 4:08,0.646
9/26/2022 4:09,0.643
9/26/2022 4:10,0.64
9/26/2022 4:11,0.636
9/26/2022 4:12,0.633
9/26/2022 4:13,0.63
9/26/2022 4:14,0.626
9/26/2022 4:15,0.623
9/26/2022 4:16,0.619
9/26/2022 4:17,0.615
9/26/2022 4:18,0.612
9/26/2022 4:19,0.608
9/26/2022 4:20,0.604
9/26/2022 4:21,0.6
9/26/2022 4:22,0.596
9/26/2022 4:23,0.591
9/26/2022 4:24,0.587
9/26/2022 4:25,0.582
9/26/2022 4:26,0.578
9/26/2022 4:27,0.573
9/26/2022 4:28,0.568
9/26/2022 4:29,0.564
9/26/2022 4:30,0.559
9/26/2022 4:31,0.554
9/26/2022 4:32,0.549
9/26/2022 4:33,0.544
9/26/2022 4:34,0.539
9/26/2022 4:35,0.534
9/26/2022 4:36,0.529
9/26/2022 4:37,0.524
9/26/2022 4:38,0.519
9/26/2022 4:39,0.515
9/26/2022 4:40,0.51
9/26/2022 4:41,0.505
9/26/2022 4:42,0.5
9/26/2022 4:43,0.495
9/26/2022 4:44,0.49
9/26/2022 4:45,0.485
9/26/2022 4:46,0.48
9/26/2022 4:47,0.475
9/26/2022 4:48,0.47
9/26/2022 4:49,0.465
9/26/2022 4:50,0.46
9/26/2022 4:51,0.456
9/26/2022 4:52,0.451
9/26/2022 4:53,0.446
9/26/2022 4:54,0.441
9/26/2022 4:55,0.436
9/26/2022 4:56,0.431
9/26/2022 4:57,0.426
9/26/2022 4:58,0.421
9/26/2022 4:59,0.416
9/26/2022 5:00,0.411
9/26/2022 5:01,0.406
9/26/2022 5:02,0.401
9/26/2022 5:03,0.396
9/26/2022 5:04,0.391
9/26/2022 5:05,0.386
9/26/2022 5:06,0.381
9/26/2022 5:07,0.375
9/26/2022 5:08,0.37
9/26/2022 5:09,0.365
9/26/2022 5:10,0.359
9/26/2022 5:11,0.354
9/26/2022 5:12,0.348
9/26/2022 5:13,0.343
9/26/2022 5:14,0.337
9/26/2022 5:15,0.331
9/26/2022 5:16,0.326
9/26/2022 5:17,0.32
9/26/2022 5:18,0.314
9/26/2022 5:19,0.308
9/26/2022 5:20,0.302
9/26/2022 5:21,0.296
9/26/2022 5:22,0.29
9/26/2022 5:23,0.284
9/26/2022 5:24,0.278
9/26/2022 5:25,0.271
9/26/2022 5:26,0.265
9/26/2022 5:27,0.259
9/26/2022 5:28,0.252
9/26/2022 5:29,0.246
9/26/2022 5:30,0.24
9/26/2022 5:31,0.233
9/26/2022 5:32,0.227
9/26/2022 5:33,0.22
9/26/2022 5:34,0.214
9/26/2022 5:35,0.207
9/26/2022 5:36,0.201
9/26/2022 5:37,0.194
9/26/2022 5:38,0.188
9/26/2022 5:39,0.181
9/26/2022 5:40,0.175
9/26/2022 5:41,0.168
9/26/2022 5:42,0.162
9/26/2022 5:43,0.155
9/26/2022 5:44,0.149
9/26/2022 5:45,0.142
9/26/2022 5:46,0.136
9/26/2022 5:47,0.129
9/26/2022 5:48,0.123
9/26/2022 5:49,0.116
9/26/2022 5:50,0.11
9/26/2022 5:51,0.103
9/26/2022 5:52,0.097
9/26/2022 5:53,0.09
9/26/2022 5:54,0.084
9/26/2022 5:55,0.077
9/26/2022 5:56,0.071
9/26/2022 5:57,0.064
9/26/2022 5:58,0.058
9/26/2022 5:59,0.052
9/26/2022 6:00,0.045
9/26/2022 6:01,0.039
9/26/2022 6:02,0.032
9/26/2022 6:03,0.026
9/26/2022 6:04,0.019
9/26/2022 6:05,0.013
9/26/2022 6:06,0.006
9/26/2022 6:07,0
9/26/2022 6:08,-0.007
9/26/2022 6:09,-0.013
9/26/2022 6:10,-0.02
9/26/2022 6:11,-0.026
9/26/2022 6:12,-0.032
9/26/2022 6:13,-0.039
9/26/2022 6:14,-0.045
9/26/2022 6:15,-0.052
9/26/2022 6:16,-0.058
9/26/2022 6:17,-0.065
9/26/2022 6:18,-0.071
9/26/2022 6:19,-0.077
9/26/2022 6:20,-0.084
9/26/2022 6:21,-0.09
9/26/2022 6:22,-0.097
9/26/2022 6:23,-0.103
9/26/2022 6:24,-0.109
9/26/2022 6:25,-0.116
9/26/2022 6:26,-0.122
9/26/2022 6:27,-0.128
9/26/2022 6:28,-0.135
9/26/2022 6:29,-0.141
9/26/2022 6:30,-0.147
9/26/2022 6:31,-0.154
9/26/2022 6:32,-0.16
9/26/2022 6:33,-0.166
9/26/2022 6:34,-0.173
9/26/2022 6:35,-0.179
9/26/2022 6:36,-0.186
9/26/2022 6:37,-0.192
9/26/2022 6:38,-0.198
9/26/2022 6:39,-0.205
9/26/2022 6:40,-0.211
9/26/2022 6:41,-0.217
9/26/2022 6:42,-0.224
9/26/2022 6:43,-0.23
9/26/2022 6:44,-0.236
9/26/2022 6:45,-0.243
9/26/2022 6:46,-0.249
9/26/2022 6:47,-0.255
9/26/2022 6:48,-0.262
9/26/2022 6:49,-0.268
9/26/2022 6:50,-0.274
9/26/2022 6:51,-0.281
9/26/2022 6:52,-0.287
9/26/2022 6:53,-0.293
9/26/2022 6:54,-0.3
9/26/2022 6:55,-0.306
9/26/2022 6:56,-0.313
9/26/2022 6:57,-0.319
9/26/2022 6:58,-0.325
9/26/2022 6:59,-0.332
9/26/2022 7:00,-0.338
9/26/2022 7:01,-0.344
9/26/2022 7:02,-0.35
9/26/2022 7:03,-0.357
9/26/2022 7:04,-0.363
9/26/2022 7:05,-0.369
9/26/2022 7:06,-0.375
9/26/2022 7:07,-0.381
9/26/2022 7:08,-0.387
9/26/2022 7:09,-0.392
9/26/2022 7:10,-0.398
9/26/2022 7:11,-0.404
9/26/2022 7:12,-0.41
9/26/2022 7:13,-0.415
9/26/2022 7:14,-0.421
9/26/2022 7:15,-0.426
9/26/2022 7:16,-0.431
9/26/2022 7:17,-0.437
9/26/2022 7:18,-0.442
9/26/2022 7:19,-0.447
9/26/2022 7:20,-0.452
9/26/2022 7:21,-0.458
9/26/2022 7:22,-0.463
9/26/2022 7:23,-0.468
9/26/2022 7:24,-0.472
9/26/2022 7:25,-0.477
9/26/2022 7:26,-0.482
9/26/2022 7:27,-0.487
9/26/2022 7:28,-0.492
9/26/2022 7:29,-0.496
9/26/2022 7:30,-0.501
9/26/2022 7:31,-0.505
9/26/2022 7:32,-0.51
9/26/2022 7:33,-0.514
9/26/2022 7:34,-0.519
9/26/2022 7:35,-0.524
9/26/2022 7:36,-0.528
9/26/2022 7:37,-0.533
9/26/2022 7:38,-0.537
9/26/2022 7:39,-0.542
9/26/2022 7:40,-0.546
9/26/2022 7:41,-0.551
9/26/2022 7:42,-0.556
9/26/2022 7:43,-0.56
9/26/2022 7:44,-0.565
9/26/2022 7:45,-0.569
9/26/2022 7:46,-0.574
9/26/2022 7:47,-0.578
9/26/2022 7:48,-0.583
9/26/2022 7:49,-0.588
9/26/2022 7:50,-0.592
9/26/2022 7:51,-0.597
9/26/2022 7:52,-0.601
9/26/2022 7:53,-0.606
9/26/2022 7:54,-0.61
9/26/2022 7:55,-0.615
9/26/2022 7:56,-0.62
9/26/2022 7:57,-0.624
9/26/2022 7:58,-0.629
9/26/2022 7:59,-0.633
9/26/2022 8:00,-0.638
9/26/2022 8:01,-0.642
9/26/2022 8:02,-0.647
9/26/2022 8:03,-0.651
9/26/2022 8:04,-0.655
9/26/2022 8:05,-0.659
9/26/2022 8:06,-0.663
9/26/2022 8:07,-0.667
9/26/2022 8:08,-0.671
9/26/2022 8:09,-0.674
9/26/2022 8:10,-0.678
9/26/2022 8:11,-0.681
9/26/2022 8:12,-0.685
9/26/2022 8:13,-0.688
9/26/2022 8:14,-0.691
9/26/2022 8:15,-0.694
9/26/2022 8:16,-0.697
9/26/2022 8:17,-0.7
9/26/2022 8:18,-0.703
9/26/2022 8:19,-0.705
9/26/2022 8:20,-0.708
9/26/2022 8:21,-0.71
9/26/2022 8:22,-0.713
9/26/2022 8:23,-0.715
9/26/2022 8:24,-0.717
9/26/2022 8:25,-0.719
9/26/2022 8:26,-0.721
9/26/2022 8:27,-0.723
9/26/2022 8:28,-0.725
9/26/2022 8:29,-0.726
9/26/2022 8:30,-0.728
9/26/2022 8:31,-0.73
9/26/2022 8:32,-0.731
9/26/2022 8:33,-0.733
9/26/2022 8:34,-0.734
9/26/2022 8:35,-0.736
9/26/2022 8:36,-0.737
9/26/2022 8:37,-0.739
9/26/2022 8:38,-0.74
9/26/2022 8:39,-0.742
9/26/2022 8:40,-0.743
9/26/2022 8:41,-0.745
9/26/2022 8:42,-0.747
9/26/2022 8:43,-0.748
9/26/2022 8:44,-0.75
9/26/2022 8:45,-0.751
9/26/2022 8:46,-0.753
9/26/2022 8:47,-0.754
9/26/2022 8:48,-0.756
9/26/2022 8:49,-0.757
9/26/2022 8:50,-0.759
9/26/2022 8:51,-0.761
9/26/2022 8:52,-0.762
9/26/2022 8:53,-0.764
9/26/2022 8:54,-0.765
9/26/2022 8:55,-0.767
9/26/2022 8:56,-0.768
9/26/2022 8:57,-0.77
9/26/2022 8:58,-0.771
9/26/2022 8:59,-0.773
9/26/2022 9:00,-0.775
9/26/2022 9:01,-0.776
9/26/2022 9:02,-0.777
9/26/2022 9:03,-0.778
9/26/2022 9:04,-0.78
9/26/2022 9:05,-0.781
9/26/2022 9:06,-0.781
9/26/2022 9:07,-0.782
9/26/2022 9:08,-0.783
9/26/2022 9:09,-0.783
9/26/2022 9:10,-0.784
9/26/2022 9:11,-0.784
9/26/2022 9:12,-0.784
9/26/2022 9:13,-0.784
9/26/2022 9:14,-0.784
9/26/2022 9:15,-0.784
9/26/2022 9:16,-0.784
9/26/2022 9:17,-0.783
9/26/2022 9:18,-0.783
9/26/2022 9:19,-0.782
9/26/2022 9:20,-0.781
9/26/2022 9:21,-0.781
9/26/2022 9:22,-0.78
9/26/2022 9:23,-0.778
9/26/2022 9:24,-0.777
9/26/2022 9:25,-0.776
9/26/2022 9:26,-0.774
9/26/2022 9:27,-0.773
9/26/2022 9:28,-0.771
9/26/2022 9:29,-0.77
9/26/2022 9:30,-0.768
9/26/2022 9:31,-0.766
9/26/2022 9:32,-0.764
9/26/2022 9:33,-0.762
9/26/2022 9:34,-0.76
9/26/2022 9:35,-0.758
9/26/2022 9:36,-0.756
9/26/2022 9:37,-0.754
9/26/2022 9:38,-0.752
9/26/2022 9:39,-0.75
